gene,delta
ATP1A1,0.004848713258091594
ATP1A3,-0.00500359963618939
ATP1B1,0.0009042821965817155
ATP2A3,-0.0003328446735807872
ATP2B1,-0.0006249580976481345
ATP2B4,0.00210405785939885
ATP2C2,9.731596341432114e-05
ATP6V0A1,-0.0002645807225658825
ATP6V0A4,7.551908410424746e-07
ATP6V0E1,-0.0002170797512072442
ATP6V0E2,-0.004113456095619986
ATP6V1B1,-0.0006475496060911606
ATP6V1B2,0.0037612272953259224
ATP6V1C2,-0.0001996843974803042
ATP7B,7.823495889722198e-05
ATP8A1,0.0007746197213100714
ATP8B1,-0.0002187632966412778
ATP8B2,0.00027926626867974536
ATP8B3,0.0005510247809912272
ATP9A,0.000929237318649509
ATRN,-0.0011108151839434727
ATXN1,0.0007517358567992599
AURKA,-0.00048101865630427454
AURKB,-0.00016145607848175314
AUTS2,-0.0013397453484578353
AVPI1,0.001315729873663074
AXIN2,0.0008893120580071301
AXL,0.0006154948535440907
AZGP1,-0.0006681651974155128
AZU1,-8.406876753000447e-05
B2M,0.005521161627027496
B3GALNT1,0.0001190143274323735
B3GALT2,-0.0010764771128481537
B3GALT4,0.0016627646064445167
B3GALT5,0.00014158890320224715
B3GNT2,0.0011729627486453398
B3GNT3,4.054160592137368e-05
B3GNT7,0.002058918126969164
B3GNTL1,-0.00018153644118536205
B4GALNT1,-0.001699255190008811
B4GALNT3,0.00016448381876416063
B4GALNT4,0.0015600678437136944
B4GALT1,-0.0019255499693518058
B4GALT4,0.001860965488132152
B4GALT5,0.0038843956199045293
B4GALT6,0.000686801457695535
B9D1,0.0006360692164657095
BAALC,0.00024442951512523847
BACE1,0.0004892717369648497
BACE2,0.00036607292961812754
BACH2,-0.0002273987685086909
BAG1,0.002988407515638822
BAG2,0.00015224242323515214
BAG3,-3.747243237191278e-05
BAIAP2,0.0006499204689488641
BAIAP2L1,0.00034930943154282135
BAIAP2L2,-0.0007402533668747907
BAIAP3,0.00033470379432895547
BAMBI,0.0011538149955758331
BANK1,0.0004673102352429348
BARX1,9.191930800164783e-05
BARX2,0.00030187602519511636
BASP1,0.0023712647309266227
BATF,-0.0004290094445945636
BATF2,0.0022134005305324694
BATF3,0.002023273301950873
BBC3,-0.000477361961554304
BBS5,7.666236127164272e-05
BCAM,-0.00010910228691057844
BCAR1,0.0009008157344565504
BCAR3,-0.00040544668240669046
BCAS1,0.003738108857472139
BCAS4,-0.0009292008949531722
BCAT1,-0.001912704928767675
BCHE,-0.0018137383087600129
BCL11A,-0.005294158529744061
BCL11B,-0.002600504930710998
BCL2,0.0011606058501937577
BCL2A1,0.000577335430234957
BCL2L1,0.00028516502441451597
BCL2L11,-0.0017790228011499015
BCL2L12,-0.0014136610498267782
BCL2L15,0.0005632818381227783
BCL2L2,0.002777304907602321
BCL3,0.0009822172304222027
BCL6,-0.00013365536361775732
BCL7A,0.0037096781071716822
BCL9,-0.00098639066510893
BCL9L,-0.0012200669726634278
BCOR,0.001974080292068872
BCR,0.0009007429920847576
BDH1,-0.0002583411462691032
BDH2,0.004398707424582898
BDNF,0.0006925137414754701
BEND5,-0.0016417991132385984
BEND7,-0.0011805382742766796
BEX1,-0.0009529522280121577
BEX2,0.005958361307002766
BEX4,-0.0006509951795868468
BEX5,0.0004825054103468063
BGN,-0.0016732660133526173
BHLHE22,-0.00033526618328642843
BHLHE40,-0.0009399792603067142
BHLHE41,0.002306726434566253
BHMT2,0.001080116934941408
BICC1,0.0002825954575368661
BID,0.003260947933436842
BIK,-0.00015765060442643475
BIN1,0.0008786905031709369
BIN2,-0.000976304579859269
BIRC2,0.002874458518682191
BIRC3,0.0005973718840483755
BIRC7,0.0010075718837034703
BIVM,0.0013195277926472682
BLCAP,0.0021778518991803913
BLK,0.00018731928336301884
BLM,-0.0025894308988838183
BLMH,-0.0018342985127557526
BLNK,0.0006737197326134314
BLVRA,0.0011814210795060287
BLVRB,0.001767423216222086
BMF,0.0010878254458388525
BMI1,0.002039855478731714
BMP1,-0.0020218149482390674
BMP2,0.005934028852701681
BMP4,-0.0025443971636165547
BMP6,0.0006801644993326694
BMP7,-0.0002791880997892876
BMP8B,0.0012588381016586658
BMPER,0.000325508290617324
BMPR2,0.0017060447654507482
BNC1,-0.00020367395596238014
BNC2,-0.00044544670440589684
BNIP3,0.0011302557638338817
BNIP3L,0.001996088997472417
BOC,0.001396300192783459
BOK,-0.002619541554067864
BOLA1,6.547208378365754e-07
BOP1,0.0020283710392920706
BPGM,0.0007606323101671808
